E,7992
A,7998
A,8001
A,8004
E,8016
E,8019
E,8022
A,8028
A,8031
A,8034
E,8046
E,8049
E,8052
A,8058
A,8061
A,8064
E,8076
D,8079
E,8079
E,8082
A,8088
A,8091
A,8094
E,8106
E,8109
D,8112
E,8112
A,8118
A,8121
A,8124
E,8136
E,8139
E,8142
D,8145
A,8148
A,8151
A,8154
E,8166
E,8169
E,8172
A,8178
A,8181
A,8184
E,8196
E,8199
E,8202
A,8208
A,8211
A,8214
E,8226
E,8229
E,8232
A,8238
A,8241
A,8244
E,8256
E,8259
E,8262
A,8268
A,8271
A,8274
E,8286
E,8289
E,8292
A,8298
A,8301
A,8304
E,8316
E,8319
E,8322
A,8328
A,8331
A,8334
E,8346
E,8349
E,8352
A,8358
A,8361
A,8364
E,8376
D,8379
E,8379
E,8382
A,8388
A,8391
A,8394
E,8406
E,8409
D,8412
E,8412
A,8418
A,8421
A,8424
E,8436
E,8439
E,8442
D,8445
A,8448
A,8451
A,8454
E,8466
E,8469
E,8472
A,8478
A,8481
A,8484
E,8496
E,8499
E,8502
A,8508
A,8511
A,8514
E,8526
E,8529
E,8532
A,8538
A,8541
A,8544
E,8556
E,8559
E,8562
A,8568
A,8571
A,8574
E,8586
E,8589
E,8592
A,8598
A,8601
A,8604
E,8616
E,8619
E,8622
A,8628
A,8631
A,8634
E,8646
E,8649
E,8652
A,8658
A,8661
A,8664
E,8676
D,8679
E,8679
E,8682
A,8688
A,8691
A,8694
E,8706
E,8709
D,8712
E,8712
A,8718
A,8721
A,8724
E,8736
E,8739
E,8742
D,8745
A,8748
A,8751
A,8754
E,8766
E,8769
E,8772
A,8778
A,8781
A,8784
E,8796
E,8799
E,8802
A,8808
A,8811
A,8814
E,8826
E,8829
E,8832
A,8838
A,8841
A,8844
E,8856
E,8859
E,8862
A,8868
A,8871
A,8874
E,8886
E,8889
E,8892
A,8898
A,8901
A,8904
E,8916
E,8919
E,8922
A,8928
A,8931
A,8934
E,8946
E,8949
E,8952
A,8958
A,8961
A,8964
E,8976
D,8979
E,8979
E,8982
A,8988
A,8991
A,8994
E,9006
E,9009
D,9012
E,9012
A,9018
A,9021
A,9024
E,9036
E,9039
E,9042
D,9045
A,9048
A,9051
A,9054
E,9066
E,9069
E,9072
A,9078
A,9081
A,9084
E,9096
E,9099
E,9102
A,9108
A,9111
A,9114
E,9126
E,9129
E,9132
A,9138
A,9141
A,9144
E,9156
E,9159
E,9162
A,9168
A,9171
A,9174
E,9186
E,9189
E,9192
A,9198
A,9201
A,9204
E,9216
E,9219
E,9222
A,9228
A,9231
A,9234
E,9246
E,9249
E,9252
A,9258
A,9261
A,9264
E,9276
D,9279
E,9279
E,9282
A,9288
A,9291
A,9294
E,9306
E,9309
D,9312
E,9312
A,9318
A,9321
A,9324
E,9336
E,9339
E,9342
D,9345
A,9348
A,9351
A,9354
E,9366
E,9369
E,9372
A,9378
A,9381
A,9384
E,9396
E,9399
E,9402
A,9408
A,9411
A,9414
E,9426
E,9429
E,9432
A,9438
A,9441
A,9444
E,9456
E,9459
E,9462
A,9468
A,9471
A,9474
E,9486
E,9489
E,9492
A,9498
A,9501
A,9504
E,9516
E,9519
E,9522
A,9528
A,9531
A,9534
E,9546
E,9549
E,9552
A,9558
A,9561
A,9564
E,9576
D,9579
E,9579
E,9582
A,9588
A,9591
A,9594
E,9606
E,9609
D,9612
E,9612
A,9618
A,9621
A,9624
E,9636
E,9639
E,9642
D,9645
A,9648
A,9651
A,9654
E,9666
E,9669
E,9672
A,9678
A,9681
A,9684
E,9696
E,9699
E,9702
A,9708
A,9711
A,9714
E,9726
E,9729
E,9732
A,9738
A,9741
A,9744
E,9756
E,9759
E,9762
A,9768
A,9771
A,9774
E,9786
E,9789
E,9792
A,9798
A,9801
A,9804
E,9816
E,9819
E,9822
A,9828
A,9831
A,9834
E,9846
E,9849
E,9852
A,9858
A,9861
A,9864
E,9876
D,9879
E,9879
E,9882
A,9888
A,9891
A,9894
E,9906
E,9909
D,9912
E,9912
A,9918
A,9921
A,9924
E,9936
E,9939
E,9942
D,9945
A,9948
A,9951
A,9954
E,9966
E,9969
E,9972
A,9978
A,9981
A,9984
E,9996
E,9999
E,10002
